접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명,위도,경도
2023,11440,마포구,10900,염리동,1,대지,142,15,골든빌,20230610,46000,14.66,19.83,4,,,2021,연립다세대,중개거래,"서울 마포구, 서울 은평구",126.9461957,37.54758262
2023,11440,마포구,12600,중동,1,대지,40,12,현대,20230610,83000,84.94,0,15,,,2000,아파트,중개거래,서울 마포구,126.9048673,37.57040612
2023,11440,마포구,12000,서교동,1,대지,458,14,서교동 오피스텔,20230609,15400,26.16,35.32,5,,,2002,오피스텔,중개거래,서울 마포구,126.9143961,37.55699324
2023,11440,마포구,12500,성산동,1,대지,81,29,슈펜하임,20230609,38300,23.45,23.39,4,,,2016,연립다세대,직거래,,126.9104274,37.56397807
2023,11440,마포구,12300,망원동,1,대지,468,15,한솔빌리지,20230609,20000,16.37,10.12,5,,,2015,연립다세대,중개거래,서울 성동구,126.9003301,37.56155486
2023,11440,마포구,12100,동교동,1,대지,156,2,마젤란21 오피스텔,20230608,20000,32.76,45.52,6,,,2002,오피스텔,중개거래,서울 마포구,126.9241085,37.55766528
2023,11440,마포구,12000,서교동,1,대지,371,7,엠제이더퍼스트홍대,20230608,24500,18.76,25.44,11,,,2018,오피스텔,중개거래,서울 마포구,126.9199983,37.55376536
2023,11440,마포구,11400,창전동,1,대지,400,6,미소빌라트,20230608,24000,28.33,19.32,2,,,2012,연립다세대,중개거래,서울 마포구,126.9281238,37.54846067
2023,11440,마포구,12500,성산동,1,대지,258,12,(258-12),20230608,34500,27.95,17.57,2,,,2017,연립다세대,중개거래,서울 마포구,126.9074625,37.56055602
2023,11440,마포구,12500,성산동,1,대지,78,1,리시본하우스,20230607,50000,58.16,45.96,6,,,2016,연립다세대,중개거래,서울 마포구,126.9106669,37.56363706
2023,11440,마포구,11000,노고산동,1,대지,57,46,신촌아이스페이스오피스텔,20230607,28000,49.6,70.42,10,,,2004,오피스텔,중개거래,"서울 마포구, 서울 성동구",126.9359853,37.55513981
2023,11440,마포구,12500,성산동,1,대지,258,12,(258-12),20230607,35000,26.63,16.74,4,,,2017,연립다세대,중개거래,서울 마포구,126.9074625,37.56055602
2023,11440,마포구,10300,신공덕동,1,대지,3,3,블루마리오피스텔,20230607,16000,18.33,35.02,14,,,2017,오피스텔,중개거래,서울 마포구,126.9570532,37.54664959
2023,11440,마포구,12500,성산동,1,대지,590,5,상암월드시티,20230606,13600,19.81,28.29,3,,,2014,오피스텔,중개거래,서울 마포구,126.9030377,37.56595118
2023,11440,마포구,12000,서교동,1,대지,394,25,동양한강트레벨,20230605,22600,29.09,39.58,13,,,2004,오피스텔,중개거래,서울 마포구,126.9160808,37.54986099
2023,11440,마포구,12300,망원동,1,대지,469,32,삼우렉스빌에이동,20230605,17300,23.55,16.03,3,,,2012,연립다세대,중개거래,서울 마포구,126.9017394,37.56210242
2023,11440,마포구,12500,성산동,1,대지,258,12,(258-12),20230605,29500,27.22,17.11,5,,,2017,연립다세대,중개거래,서울 마포구,126.9074625,37.56055602
2023,11440,마포구,12000,서교동,1,대지,353,1,서교타워,20230605,17700,34.65,43,15,,,1999,오피스텔,중개거래,서울 마포구,126.9209708,37.55538002
2023,11440,마포구,12400,연남동,1,대지,504,31,테크빌,20230605,58000,65.8,48.01,5,,,2002,연립다세대,중개거래,서울 마포구,126.9195762,37.56206209
2023,11440,마포구,11000,노고산동,1,대지,19,17,스테이하이,20230604,47500,17.09,13.97,3,,,2020,연립다세대,중개거래,서울 마포구,126.9411645,37.55586936
2023,11440,마포구,12500,성산동,1,대지,274,1,가나안,20230603,58000,90.31,69.7,1,,,1980,연립다세대,중개거래,서울 마포구,126.9057127,37.56237556
2023,11440,마포구,12500,성산동,1,대지,258,12,(258-12),20230603,35000,34.44,21.65,5,,,2017,연립다세대,중개거래,서울 마포구,126.9074625,37.56055602
2023,11440,마포구,12500,성산동,1,대지,258,12,(258-12),20230603,35000,26.63,16.74,2,,,2017,연립다세대,중개거래,"서울 마포구, 서울 서초구",126.9074625,37.56055602
2023,11440,마포구,11400,창전동,1,대지,4,6,용궁빌라,20230603,26500,37.92,28.78,-1,,,1996,연립다세대,중개거래,서울 마포구,126.9318177,37.5545723
2023,11440,마포구,10900,염리동,1,대지,488,10,염리명강빌6차,20230603,51000,17.32,15.03,2,,,2020,연립다세대,중개거래,서울 마포구,126.9481017,37.55573422
2023,11440,마포구,10900,염리동,1,대지,488,10,염리명강빌6차,20230603,51000,17.32,15.03,2,,20230620,2020,연립다세대,중개거래,서울 마포구,126.9481017,37.55573422
2023,11440,마포구,12600,중동,1,대지,38,17,"장미빌라에이,비동",20230602,26850,50.49,32.92,1,,,1992,연립다세대,중개거래,서울 마포구,126.9063964,37.56997204
2023,11440,마포구,12200,합정동,1,대지,370,20,우성빌라,20230602,39000,32.45,22.25,2,,,1987,연립다세대,중개거래,서울 마포구,126.9143349,37.54656334
2023,11440,마포구,12500,성산동,1,대지,593,5,상암미르웰한올림,20230601,15900,16.36,22.99,13,,,2018,오피스텔,중개거래,서울 마포구,126.9038923,37.56502157
2023,11440,마포구,12500,성산동,1,대지,593,5,상암미르웰한올림,20230601,15900,16.36,22.99,13,,20230602,2018,오피스텔,중개거래,서울 마포구,126.9038923,37.56502157
2023,11440,마포구,12500,성산동,1,대지,590,4,KCC상암스튜디오380,20230601,16000,23.09,31.42,4,,,2014,오피스텔,중개거래,서울 마포구,126.9030377,37.56595118
2023,11440,마포구,12100,동교동,1,대지,159,6,파라다이스텔,20230601,26000,34.86,49.15,13,,,2003,오피스텔,중개거래,서울 마포구,126.9236766,37.55724597
2023,11440,마포구,11500,상수동,1,대지,340,5,人행복,20230531,59500,23.83,17.25,4,,,2023,연립다세대,직거래,,126.9226394,37.54575274
2023,11440,마포구,12200,합정동,1,대지,437,28,진성르네상스,20230530,23500,15.75,10.31,3,,,2011,연립다세대,중개거래,"서울 마포구, 서울 성동구",126.9073211,37.55116124
2023,11440,마포구,10800,대흥동,1,대지,18,84,어반스테이,20230530,35000,21.36,18.26,2,,,2021,연립다세대,중개거래,서울 마포구,126.9455435,37.55418786
2023,11380,은평구,10300,불광동,1,대지,478,2,모아파크빌,20230621,24000,34.07,26.78,2,,,2019,연립다세대,직거래,,126.9206686,37.62699404
2023,11380,은평구,10300,불광동,1,대지,170,133,송광빌라(170-133),20230621,19000,62.91,28.53,-1,,,1992,연립다세대,중개거래,서울 성북구,126.9299813,37.62443233
2023,11380,은평구,10400,갈현동,1,대지,492,8,선경쉐르빌B동(492-8),20230621,22500,49.31,28.81,4,,,2002,연립다세대,중개거래,서울 은평구,126.9142272,37.61550315
2023,11380,은평구,10100,수색동,1,대지,415,1,e편한세상 수색 에코포레,20230621,81000,114.18,0,11,,,2003,아파트,중개거래,서울 은평구,126.8997195,37.5867817
2023,11380,은평구,10400,갈현동,1,대지,227,45,고은명가(C동),20230621,21500,21.46,17.9,4,,,2017,연립다세대,중개거래,서울 은평구,126.9080997,37.61717136
2023,11380,은평구,10200,녹번동,1,대지,108,7,베라힐7차,20230620,43000,25.79,16.8,6,,,2020,연립다세대,중개거래,서울 은평구,126.930069,37.60671813
2023,11380,은평구,10100,수색동,1,대지,415,1,e편한세상 수색 에코포레,20230620,67500,84.95,0,2,,,2003,아파트,중개거래,서울 은평구,126.8997195,37.5867817
2023,11380,은평구,10100,수색동,1,대지,416,1,진흥엣세벨,20230619,55000,57.5,0,6,,,2003,아파트,직거래,,126.9002973,37.58551362
2023,11380,은평구,10800,역촌동,1,대지,67,5,젤라,20230619,24000,55.98,24.3,1,,,1994,연립다세대,중개거래,서울 은평구,126.9128127,37.60380307
2023,11380,은평구,10100,수색동,1,대지,415,1,e편한세상 수색 에코포레,20230619,56500,59.9,0,6,,,2003,아파트,중개거래,서울 은평구,126.8997195,37.5867817
2023,11380,은평구,10300,불광동,1,대지,238,102,(238-102),20230617,46200,50.04,26.84,-1,,,1994,연립다세대,중개거래,서울 은평구,126.931906,37.61700074
2023,11380,은평구,10400,갈현동,1,대지,25,6,(25-6),20230617,41500,39.33,26.75,-1,,,1995,연립다세대,중개거래,서울 은평구,126.9178415,37.62587038
2023,11380,은평구,10100,수색동,1,대지,341,6,DMC SK VIEW 아이파크포레,20230617,88000,59.96,0,8,입주권,,0,아파트,중개거래,서울 은평구,126.8925964,37.58556376
2023,11380,은평구,10800,역촌동,1,대지,48,1,훼미리타운,20230617,18000,44.05,14.44,3,,,1993,연립다세대,중개거래,서울 은평구,126.9142753,37.60636844
2023,11380,은평구,10300,불광동,1,대지,448,53,조이빌,20230617,23850,30.06,24.15,5,,,2015,연립다세대,중개거래,서울 은평구,126.9257072,37.62622748
2023,11380,은평구,10600,대조동,1,대지,221,1,홍남하이츠맨션,20230617,9000,35.57,13.98,-1,,,1993,연립다세대,중개거래,서울 은평구,126.9197257,37.61459572
2023,11380,은평구,10500,구산동,1,대지,162,1,경향파크,20230616,60000,124.8,0,3,,,1989,아파트,중개거래,서울 은평구,126.9057139,37.61055031
2023,11380,은평구,10600,대조동,1,대지,6,19,미래하임(6-19),20230615,28000,30.62,0,7,,,2014,아파트,중개거래,서울 은평구,126.9286254,37.61161323
2023,11380,은평구,10600,대조동,1,대지,9,46,미래하임(9-46),20230615,43000,48.32,0,13,,,2013,아파트,중개거래,서울 은평구,126.9274124,37.61009494
2023,11380,은평구,10600,대조동,1,대지,9,46,미래하임(9-46),20230615,43000,48.32,0,13,,20230617,2013,아파트,중개거래,서울 은평구,126.9274124,37.61009494
2023,11380,은평구,10500,구산동,1,대지,198,13,대고샤인빌(198-13),20230614,23500,45.78,28.44,2,,,2016,연립다세대,직거래,,126.9139699,37.61263712
2023,11380,은평구,10800,역촌동,1,대지,8,34,청우쉐르빌,20230614,35800,82.02,49.28,1,,,2001,연립다세대,중개거래,서울 은평구,126.9169963,37.60851652
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230614,12000,19.64,11.65,2,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,371,22,(371-22),20230614,30000,37.58,31.46,1,,,1987,연립다세대,중개거래,서울 은평구,126.9238944,37.62197442
2023,11380,은평구,10400,갈현동,1,대지,494,22,청운명가,20230613,28900,41.66,25.98,6,,,2011,연립다세대,중개거래,서울 은평구,126.9148012,37.61672911
2023,11380,은평구,10800,역촌동,1,대지,69,8,타미에코빌(69-8),20230613,32700,52.46,31.12,3,,,2016,연립다세대,중개거래,서울 은평구,126.9110902,37.60369145
2023,11380,은평구,10600,대조동,1,대지,9,14,주주베에이,20230612,13000,12.77,0,10,,,2014,아파트,중개거래,서울 은평구,126.9274124,37.61009494
2023,11380,은평구,10400,갈현동,1,대지,244,10,진부맨션,20230612,23000,47.96,26.86,3,,,1998,연립다세대,중개거래,서울 은평구,126.9141698,37.62077438
2023,11380,은평구,10700,응암동,1,대지,91,8,CJ드림시티(91-8),20230612,17400,39.8,57.69,2,,,2004,오피스텔,중개거래,서울 은평구,126.9187331,37.59992216
2023,11380,은평구,10700,응암동,1,대지,669,1,대주피오레,20230611,94000,145.77,0,12,,,2003,아파트,중개거래,서울 은평구,126.9234941,37.58663765
2023,11380,은평구,10600,대조동,1,대지,27,3,삼성빌리지원,20230611,25300,30.07,13.06,8,,,2012,연립다세대,중개거래,서울 은평구,126.9262184,37.60942466
2023,11380,은평구,10800,역촌동,1,대지,52,12,제이엠하우스,20230611,14500,40.8,22.64,3,,,2012,연립다세대,중개거래,서울 마포구,126.9105715,37.60745445
2023,11380,은평구,10800,역촌동,1,대지,37,36,세화맨션,20230611,13900,64.01,31.09,-1,,,1997,연립다세대,중개거래,서울 은평구,126.9184057,37.60252564
2023,11380,은평구,10400,갈현동,1,대지,243,38,성심빌라트,20230611,27600,65.93,35.83,1,,,2002,연립다세대,중개거래,서울 은평구,126.9138733,37.62108483
2023,11380,은평구,10900,신사동,1,대지,200,70,그린아트빌2(200-70),20230611,19000,42.9,22.41,2,,,2003,연립다세대,직거래,,126.9072868,37.59473903
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,11500,22.59,13.4,1,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10700,응암동,1,대지,581,29,태원팰리스(581-29),20230610,20000,55.25,25.78,5,,,2002,연립다세대,중개거래,서울 은평구,126.9167823,37.59334377
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,11600,22.59,13.4,3,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,12600,22.59,13.4,2,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,11700,19.64,11.65,1,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,11800,19.64,11.65,3,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,10500,18.81,11.16,2,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,11500,18.81,11.16,3,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,11000,18.81,11.16,1,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,10600,16.8,9.97,1,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,242,48,삼협빌라(242-48),20230610,43300,37.1,26.1,2,,,1990,연립다세대,중개거래,서울 은평구,126.9325487,37.61505808
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,10300,16.8,9.97,2,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10300,불광동,1,대지,391,255,(391-255),20230610,8000,16.8,9.97,-1,,,2000,연립다세대,중개거래,서울 은평구,126.9215119,37.62205649
2023,11380,은평구,10700,응암동,1,대지,94,28,귀빈세르빌,20230609,28000,57.77,29.37,3,,,2002,연립다세대,중개거래,서울 은평구,126.9278814,37.60064176
2023,11410,서대문구,11100,홍제동,1,대지,57,5,서대문푸르지오센트럴파크,20230621,80100,55.25,0,14,,,2022,아파트,중개거래,서울 은평구,126.950716,37.58112228
2023,11410,서대문구,11800,홍은동,1,대지,400,3,디에이원파크,20230620,29100,25.44,9.69,13,,,2019,연립다세대,직거래,,126.9255415,37.58265166
2023,11410,서대문구,11800,홍은동,1,대지,397,6,현대하니빌,20230619,24000,47.36,20.82,3,,,2002,연립다세대,중개거래,서울 서대문구,126.9274173,37.58180451
2023,11410,서대문구,11900,북가좌동,1,대지,75,139,태양아트빌라,20230619,40000,32.91,17,2,,,1992,연립다세대,직거래,,126.9138349,37.57849583
2023,11410,서대문구,11900,북가좌동,1,대지,289,24,명남아이소빌,20230617,32000,76.56,34.71,1,,,2002,연립다세대,중개거래,서울 서대문구,126.9155215,37.5803526
2023,11410,서대문구,11200,대현동,1,대지,40,38,이대역 STARGATE,20230617,25500,19.06,29.37,15,,,2021,오피스텔,중개거래,서울 마포구,126.9454609,37.55724127
2023,11410,서대문구,11600,창천동,1,대지,510,2,3RU-City,20230617,23500,25.06,0,9,,,2013,아파트,중개거래,서울 마포구,126.9273783,37.55900858
2023,11410,서대문구,11000,북아현동,1,대지,118,9,경남(2차),20230614,140000,164.66,0,2,,,1999,아파트,중개거래,서울 서대문구,126.9578702,37.5616114
2023,11410,서대문구,10200,충정로3가,1,대지,3,10,노벨아트빌,20230612,88100,62.55,36.25,2,,,2003,연립다세대,중개거래,서울 서대문구,126.9604328,37.56325483
2023,11410,서대문구,11200,대현동,1,대지,37,32,영타운 지웰 에스테이트,20230612,19700,20.27,31.44,8,,,2017,오피스텔,중개거래,서울 마포구,126.9443017,37.55902107
2023,11410,서대문구,11000,북아현동,1,대지,1,76,상원빌,20230612,40500,56.73,33.06,3,,,2010,연립다세대,중개거래,서울 서대문구,126.9567733,37.56317582
2023,11410,서대문구,11900,북가좌동,1,대지,332,2,제일빌라,20230610,35000,60.85,34.45,2,,,2003,연립다세대,중개거래,"서울 서대문구, 서울 은평구",126.9132983,37.58403697
2023,11410,서대문구,11100,홍제동,1,대지,57,5,서대문푸르지오센트럴파크,20230610,101500,59.94,0,7,,,2022,아파트,중개거래,서울 서대문구,126.950716,37.58112228
2023,11410,서대문구,11900,북가좌동,1,대지,329,24,황제빌라9차,20230610,25600,51.42,23.86,1,,,1996,연립다세대,중개거래,서울 서대문구,126.9113894,37.58352503
2023,11410,서대문구,11200,대현동,1,대지,90,70,파라타워,20230609,22900,15.79,0,4,,,2020,아파트,중개거래,서울 서대문구,126.9438806,37.55692453
2023,11410,서대문구,11200,대현동,1,대지,90,70,파라타워,20230609,22900,15.79,0,4,,20230619,2020,아파트,중개거래,서울 서대문구,126.9438806,37.55692453
2023,11410,서대문구,11900,북가좌동,1,대지,294,25,카리스글로리아2,20230608,35700,57.58,34.8,4,,,2015,연립다세대,중개거래,서울 서대문구,126.9137588,37.58130031
2023,11410,서대문구,11600,창천동,1,대지,20,41,아남오피스텔,20230607,17350,28.5,38.05,7,,,2004,오피스텔,중개거래,서울 서대문구,126.9394121,37.55687017
2023,11410,서대문구,11600,창천동,1,대지,511,5,래디앙,20230607,54500,84.41,0,4,,,2003,아파트,중개거래,"서울 마포구, 서울 서대문구",126.9284472,37.55941991
2023,11410,서대문구,11200,대현동,1,대지,90,20,이대경우타운,20230607,13500,12.55,0,3,,,2018,아파트,중개거래,서울 서대문구,126.9438806,37.55692453
2023,11410,서대문구,11100,홍제동,1,대지,157,68,광산,20230603,41300,52.53,0,2,,,1973,아파트,중개거래,서울 서대문구,126.9456547,37.58599243
2023,11410,서대문구,10200,충정로3가,1,대지,8,5,동아아트빌라,20230603,75700,37.8,19.96,4,,,1993,연립다세대,중개거래,서울 서대문구,126.9600561,37.56254129
2023,11410,서대문구,11900,북가좌동,1,대지,2,3,(2-3),20230603,16900,29.85,19.08,3,,,2011,연립다세대,중개거래,서울 서대문구,126.9178961,37.58218598
2023,11410,서대문구,11200,대현동,1,대지,40,38,이대역 STARGATE,20230602,27500,19.76,30.01,18,,,2021,오피스텔,중개거래,서울 마포구,126.9454609,37.55724127
2023,11410,서대문구,11800,홍은동,1,대지,397,41,홍은주택(2),20230602,25500,50.7,27.88,5,,,2013,연립다세대,중개거래,서울 서대문구,126.9274173,37.58180451
2023,11410,서대문구,11200,대현동,1,대지,104,5,신촌푸르지오시티,20230601,21400,23.7,32.8,11,,,2014,오피스텔,중개거래,서울 서대문구,126.9425335,37.55780588
2023,11410,서대문구,11000,북아현동,1,대지,118,9,경남(2차),20230601,120000,134.9,0,5,,,1999,아파트,직거래,,126.9578702,37.5616114
2023,11410,서대문구,11100,홍제동,1,대지,267,142,(267-142),20230601,8500,31.55,26.33,-1,,,1986,연립다세대,중개거래,서울 서대문구,126.9486856,37.59161355
2023,11410,서대문구,11900,북가좌동,1,대지,3,227,노블하우스(3-227),20230601,25000,84.88,50,4,,,2008,연립다세대,직거래,,126.9180424,37.58231205
2023,11410,서대문구,11900,북가좌동,1,대지,319,17,블리스빌,20230601,36000,45.44,27.47,4,,,2015,연립다세대,중개거래,서울 서대문구,126.9089903,37.57997683
2023,11410,서대문구,11900,북가좌동,1,대지,5,169,백명하이츠빌라가,20230531,20000,59.79,24.58,3,,,1994,연립다세대,중개거래,서울 서대문구,126.9177232,37.58165454
2023,11410,서대문구,11200,대현동,1,대지,104,5,신촌푸르지오시티,20230531,23900,25.76,35.67,9,,,2014,오피스텔,중개거래,서울 서대문구,126.9425335,37.55780588
2023,11410,서대문구,11700,연희동,1,대지,78,4,시아 루비움,20230530,7500,17.16,24.37,3,,,2004,오피스텔,중개거래,서울 서대문구,126.9353272,37.5735577
2023,11410,서대문구,11000,북아현동,1,대지,123,82,파인빌라,20230530,72800,28.96,17.16,2,,,2000,연립다세대,중개거래,서울 서대문구,126.9583599,37.56119016
2023,11410,서대문구,11100,홍제동,1,대지,312,237,동일2차,20230529,52500,81.62,0,4,,,2002,아파트,중개거래,서울 중구,126.9430849,37.58667672
2023,11410,서대문구,11200,대현동,1,대지,104,36,신촌자이엘라,20230527,33000,36.8,55.12,8,,,2014,오피스텔,중개거래,서울 마포구,126.9425335,37.55780588
2023,11410,서대문구,11800,홍은동,1,대지,400,27,송강,20230526,11900,45.62,24.77,-1,,,1991,연립다세대,중개거래,서울 서대문구,126.9255415,37.58265166
2023,11410,서대문구,12000,남가좌동,1,대지,335,12,광영빌라,20230525,13000,55.33,33.69,-1,,,1996,연립다세대,직거래,,126.9244934,37.57596335
2023,11410,서대문구,11800,홍은동,1,대지,265,123,나은빌라(D동),20230525,5400,39.44,20.45,-1,,,1993,연립다세대,직거래,,126.9347885,37.58693339
2023,11410,서대문구,11100,홍제동,1,대지,5,23,제일빌라트,20230525,24000,57.92,26.28,4,,,2003,연립다세대,중개거래,서울 서대문구,126.950345,37.59474113
2023,11410,서대문구,11700,연희동,1,대지,339,95,크로바연립,20230525,19200,41.16,33.24,2,,,1987,연립다세대,중개거래,서울 서대문구,126.9328366,37.56338964
2023,11410,서대문구,11100,홍제동,1,대지,104,25,현대빌라(104-25),20230525,28600,30.1,12.83,-1,,,1997,연립다세대,중개거래,서울 서대문구,126.9492649,37.58550462
2023,11410,서대문구,11800,홍은동,1,대지,265,112,루미아트A동,20230525,7500,12.14,9.53,4,,,2013,연립다세대,직거래,,126.9347885,37.58693339
2023,11410,서대문구,11900,북가좌동,1,대지,315,34,한오빌라,20230524,18000,35.24,15.19,2,,,1993,연립다세대,중개거래,서울 서대문구,126.9097508,37.57911166
2023,11410,서대문구,11800,홍은동,1,대지,265,288,힐타운,20230523,10845,27.14,16.76,2,,,1997,연립다세대,직거래,,126.9347885,37.58693339
2023,11410,서대문구,11800,홍은동,1,대지,8,668,우성별장빌라,20230523,15700,50.4,33.51,1,,,1997,연립다세대,중개거래,서울 서대문구,126.954204,37.59696276
2023,11410,서대문구,11700,연희동,1,대지,169,3,드리밍아파트,20230522,48000,79.26,0,9,,,2006,아파트,중개거래,서울 서대문구,126.9359995,37.57857155
2023,11410,서대문구,11900,북가좌동,1,대지,5,66,이안쉐르빌1차,20230522,23900,61.24,30.17,3,,,2008,연립다세대,중개거래,서울 서대문구,126.9177232,37.58165454
2023,11410,서대문구,11700,연희동,1,대지,163,42,상신빌라A동,20230521,12270,28.36,13.51,-1,,,1992,연립다세대,직거래,,126.9357371,37.57872547
2023,11410,서대문구,11700,연희동,1,대지,163,42,상신빌라A동,20230521,22230,51.4,24.48,2,,,1992,연립다세대,직거래,,126.9357371,37.57872547
2023,11470,양천구,10300,신월동,1,대지,987,1,신월시영,20230620,56500,50.67,0,6,,,1988,아파트,중개거래,"서울 서초구, 서울 양천구",126.8351219,37.51957864
2023,11470,양천구,10200,목동,1,대지,528,20,목동아이빌,20230620,36000,60.08,34.18,2,,,2010,연립다세대,중개거래,서울 양천구,126.8723233,37.54631821
2023,11470,양천구,10300,신월동,1,대지,425,4,우영,20230619,28200,72.23,55.12,3,,,1982,연립다세대,중개거래,서울 양천구,126.8398298,37.52496855
2023,11470,양천구,10200,목동,1,대지,713,11,목동월드파크빌,20230619,24900,27.88,13.84,8,,,2016,연립다세대,중개거래,"서울 강서구, 서울 양천구",126.8636788,37.54165134
2023,11470,양천구,10200,목동,1,대지,709,2,성원2,20230618,58000,59.9,0,6,,,2000,아파트,중개거래,"서울 강남구, 서울 양천구",126.8631512,37.54273297
2023,11470,양천구,10200,목동,1,대지,499,4,동성하이츠,20230618,29550,57.48,28.81,3,,,2003,연립다세대,중개거래,서울 양천구,126.8698864,37.54561761
2023,11470,양천구,10100,신정동,1,대지,1025,3,이화쉐르빌(1025-3),20230617,35800,63.22,29.2,4,,,2004,연립다세대,중개거래,서울 양천구,126.8584938,37.5211019
2023,11470,양천구,10200,목동,1,대지,752,1,극동늘푸른,20230617,121000,114.65,0,16,,,1998,아파트,중개거래,서울 양천구,126.8714504,37.53854989
2023,11470,양천구,10300,신월동,1,대지,591,1,신안약수,20230616,50000,70.16,0,10,,,1985,아파트,중개거래,서울 양천구,126.8475847,37.51670559
2023,11470,양천구,10200,목동,1,대지,538,2,서경홈타운,20230616,33400,29.03,19.39,2,,,2022,연립다세대,중개거래,서울 양천구,126.8752497,37.54488794
2023,11470,양천구,10200,목동,1,대지,641,4,(641-4),20230616,17750,47.41,31.12,2,,,2013,연립다세대,직거래,,126.8647527,37.54489062
2023,11470,양천구,10300,신월동,1,대지,987,1,신월시영,20230615,65500,59.49,0,3,,,1988,아파트,중개거래,서울 양천구,126.8351219,37.51957864
2023,11470,양천구,10300,신월동,1,대지,75,16,근대다세대,20230614,17000,33.82,28.39,2,,,1986,연립다세대,중개거래,서울 양천구,126.8308319,37.53826711
2023,11470,양천구,10100,신정동,1,대지,931,9,예지쉐르빌4차,20230613,35000,95.32,43.62,1,,,2000,연립다세대,중개거래,서울 양천구,126.8527555,37.52727794
2023,11470,양천구,10200,목동,1,대지,733,2,대림글로빌,20230613,20000,29.89,18.18,2,,,2011,연립다세대,중개거래,서울 양천구,126.8642871,37.53636882
2023,11470,양천구,10300,신월동,1,대지,457,8,진영이례맨션B,20230613,25000,57.74,30.63,3,,,2003,연립다세대,중개거래,서울 양천구,126.8462831,37.5266498
2023,11470,양천구,10300,신월동,1,대지,207,72,그랜드비스타(207-72),20230613,18750,36.62,27.74,2,,,2013,연립다세대,중개거래,서울 양천구,126.8329199,37.52768065
2023,11470,양천구,10200,목동,1,대지,41,4,아이비캐슬,20230612,11000,15.21,7.44,3,,,2016,연립다세대,중개거래,서울 양천구,126.8722152,37.54227941
2023,11470,양천구,10200,목동,1,대지,534,13,이정그린빌라,20230612,26000,43.87,26.88,1,,,1992,연립다세대,중개거래,서울 양천구,126.8728081,37.54510422
2023,11470,양천구,10200,목동,1,대지,521,13,혜림주택(521-13),20230612,25800,33.38,18.8,2,,20230620,2014,연립다세대,중개거래,서울 양천구,126.8767671,37.54621647
2023,11470,양천구,10200,목동,1,대지,521,13,혜림주택(521-13),20230612,25800,33.38,18.8,2,,,2014,연립다세대,중개거래,서울 양천구,126.8767671,37.54621647
2023,11470,양천구,10200,목동,1,대지,622,2,목동거산풀하우스-2,20230612,14600,22.55,13.22,2,,,2013,연립다세대,중개거래,서울 양천구,126.8641294,37.54755636
2023,11470,양천구,10200,목동,1,대지,709,2,성원2,20230611,59000,59.9,0,3,,,2000,아파트,중개거래,서울 양천구,126.8631512,37.54273297
2023,11470,양천구,10300,신월동,1,대지,74,2,자라하우스,20230610,19800,27.66,18.85,4,,,2014,연립다세대,중개거래,서울 양천구,126.8304586,37.53820769
2023,11470,양천구,10300,신월동,1,대지,535,1,시티빌,20230610,20000,38.66,23.09,2,,,2012,연립다세대,중개거래,서울 양천구,126.8431473,37.51992058
2023,11470,양천구,10200,목동,1,대지,527,13,서우빌라트,20230610,34000,61.29,35.7,2,,,2000,연립다세대,중개거래,서울 양천구,126.8733078,37.54615115
2023,11470,양천구,10200,목동,1,대지,908,34,부영3,20230610,155000,136.77,0,5,,,2000,아파트,중개거래,서울 양천구,126.8805326,37.53707862
2023,11470,양천구,10300,신월동,1,대지,122,17,케이씨하우징,20230610,37900,27.13,17.84,3,,,2023,연립다세대,직거래,,126.8355327,37.53084684
