접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,층,계약일,전월세 구분,임대면적(㎡),보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규갱신여부,계약갱신권사용여부,종전 보증금,종전 임대료,위도,경도
2023,11380,은평구,10300,불광동,1,대지,480,179,2,20230623,전세,37.58,8400,0,우진빌라(480-179),1991,연립다세대,23.08~25.07,갱신,○,8000,,126.9210086,37.62613622
2023,11380,은평구,11000,증산동,1,대지,209,12,4,20230623,월세,27.25,2000,75,증산휴먼타운,2018,연립다세대,23.07~24.07,신규,,0,0,126.9059941,37.58361206
2023,11380,은평구,10300,불광동,1,대지,331,55,5,20230623,전세,25.98,18500,0,리얼파크2차,2021,연립다세대,23.08~25.08,신규,,0,,126.9262748,37.61867402
2023,11380,은평구,10500,구산동,1,대지,178,22,3,20230623,월세,27.6,3740,3,리츠하우스(178-22),2020,연립다세대,,,,,,126.9090715,37.60845697
2023,11380,은평구,10300,불광동,1,대지,484,73,14,20230622,월세,27.02,10000,60,효민아크로뷰,2021,아파트,23.08~25.08,신규,,0,0,126.9198702,37.62261661
2023,11380,은평구,10300,불광동,1,대지,105,58,1,20230622,월세,80.32,2000,74,불광맨션,1999,연립다세대,,갱신,,2000,70,126.9287121,37.62435099
2023,11380,은평구,10300,불광동,1,대지,168,5,2,20230622,전세,29.95,15000,0,선우에코빌(168-5),2016,연립다세대,,갱신,,15000,,126.9297098,37.62376679
2023,11380,은평구,10400,갈현동,1,대지,470,11,6,20230622,전세,29.74,20900,0,리젠트,2017,연립다세대,23.08~25.08,신규,,0,,126.9156967,37.61371011
2023,11380,은평구,10900,신사동,1,대지,200,62,3,20230622,월세,44.6,3000,60,이수레미안(200-62),2005,연립다세대,23.07~25.07,신규,,0,0,126.9072868,37.59473903
2023,11380,은평구,10800,역촌동,1,대지,10,16,3,20230622,월세,12.09,1000,33,원빌라(A동),2015,연립다세대,23.08~25.08,신규,,0,0,126.9178964,37.60684516
2023,11380,은평구,10300,불광동,1,대지,228,10,2,20230621,전세,49.01,10000,0,(228-10),1997,연립다세대,23.07~25.07,신규,,0,,126.9312426,37.61930179
2023,11380,은평구,10400,갈현동,1,대지,326,30,4,20230621,전세,46.84,22000,0,월드샤인빌,2015,연립다세대,23.07~25.07,갱신,,18000,,126.9076584,37.61690427
2023,11380,은평구,10300,불광동,1,대지,606,12,3,20230621,전세,42.48,27300,0,더스타힐A,2022,연립다세대,23.08~25.08,신규,,0,,126.9319159,37.61067065
2023,11380,은평구,10300,불광동,1,대지,447,20,2,20230621,월세,39.61,11000,39,금강프라임빌,2012,연립다세대,23.07~25.07,갱신,○,11000,35,126.9271486,37.62595056
2023,11380,은평구,10500,구산동,1,대지,346,1,3,20230621,전세,59.86,25000,0,웨스턴빌리지(346-1),2014,연립다세대,23.07~25.07,신규,,0,,126.907584,37.61457307
2023,11380,은평구,10600,대조동,1,대지,9,24,4,20230621,월세,32.98,1000,55,약수빌라,1993,연립다세대,23.07~25.07,신규,,0,0,126.9274124,37.61009494
2023,11380,은평구,10400,갈현동,1,대지,12,338,1,20230621,전세,38.92,11500,0,양지아트비동,1994,연립다세대,23.07~25.07,갱신,○,11000,,126.9151519,37.62757269
2023,11380,은평구,10400,갈현동,1,대지,392,13,5,20230621,전세,29.1,18700,0,더클래스,2017,연립다세대,23.08~25.08,신규,,0,,126.9196601,37.62425173
2023,11380,은평구,10800,역촌동,1,대지,23,55,5,20230621,월세,53.6,23800,10,다보더블래스,2012,연립다세대,23.07~25.07,신규,,0,0,126.9181758,37.60482024
2023,11380,은평구,10700,응암동,1,대지,599,1,12,20230621,전세,17.94,19000,0,동건타워,2022,오피스텔,23.08~25.08,신규,,0,,126.9159187,37.58925525
2023,11380,은평구,10100,수색동,1,대지,415,1,14,20230621,전세,59.9,30000,0,e편한세상 수색 에코포레,2003,아파트,23.08~25.08,신규,,0,,126.8997195,37.5867817
2023,11380,은평구,10300,불광동,1,대지,486,17,9,20230621,전세,26.35,21600,0,베로니스,2019,아파트,,,,,,126.9213015,37.61987485
2023,11380,은평구,10300,불광동,1,대지,486,17,9,20230621,전세,26.35,21600,0,베로니스,2019,아파트,23.07~25.07,신규,,0,,126.9213015,37.61987485
2023,11380,은평구,10400,갈현동,1,대지,410,3,5,20230621,월세,29.97,10000,50,위드하우스(410-3),2016,연립다세대,23.07~25.07,신규,,0,0,126.9184781,37.62321109
2023,11380,은평구,10800,역촌동,1,대지,12,22,2,20230621,전세,27.5,16200,0,해피리움,2012,연립다세대,23.07~25.07,신규,,0,,126.9173474,37.60849843
2023,11380,은평구,10800,역촌동,1,대지,40,43,5,20230621,전세,60.58,18370,0,보성리엔빌(40-43),2008,연립다세대,,,,,,126.9203662,37.60271711
2023,11380,은평구,10200,녹번동,1,대지,94,2,4,20230621,월세,55.17,2000,30,현대빌라(94-2),1994,연립다세대,,,,,,126.9302087,37.60547588
2023,11380,은평구,10700,응암동,1,대지,110,34,4,20230621,월세,39.73,10000,30,송림파크빌,2001,연립다세대,23.07~25.07,신규,,0,0,126.9206717,37.59984261
2023,11380,은평구,10100,수색동,1,대지,311,2,5,20230621,전세,25.51,18500,0,리얼파크수색A동,2021,연립다세대,23.07~25.07,갱신,○,18500,,126.8886349,37.58739624
2023,11380,은평구,10200,녹번동,1,대지,86,12,3,20230621,월세,47.61,13000,5,현대훼밀리타워(86-12),1997,연립다세대,23.09~25.09,신규,,0,0,126.929131,37.60373438
2023,11380,은평구,10400,갈현동,1,대지,474,2,2,20230620,전세,38.34,11000,0,(474-2),1986,연립다세대,23.07~25.07,,,,,126.9158388,37.61469796
2023,11380,은평구,10800,역촌동,1,대지,68,31,3,20230620,전세,43.67,13650,0,삼풍빌라,1994,연립다세대,23.06~25.06,갱신,○,13000,,126.9128804,37.60324505
2023,11380,은평구,10300,불광동,1,대지,486,17,12,20230620,전세,24.9,20000,0,베로니스,2019,아파트,23.08~25.07,신규,,0,,126.9213015,37.61987485
2023,11380,은평구,11000,증산동,1,대지,170,3,2,20230620,전세,66.72,25000,0,현대빌라(170-3),2002,연립다세대,23.08~25.08,신규,,0,,126.9090315,37.58460741
2023,11380,은평구,10400,갈현동,1,대지,12,195,2,20230620,전세,51.6,3497,0,힐하우스,2012,연립다세대,,,,,,126.9151519,37.62757269
2023,11380,은평구,10700,응암동,1,대지,756,4,3,20230620,전세,36,24300,0,모던하임,2021,연립다세대,23.07~25.07,신규,,0,,126.9168941,37.58612858
2023,11380,은평구,10700,응암동,1,대지,397,108,3,20230620,월세,29.58,2000,88,상남빌,2022,연립다세대,23.06~25.06,신규,,0,0,126.9194494,37.59316449
2023,11380,은평구,10600,대조동,1,대지,197,3,11,20230620,월세,14.03,7000,35,메트하임,2020,아파트,,,,,,126.920768,37.61786062
2023,11380,은평구,10400,갈현동,1,대지,529,4,5,20230620,전세,43.73,15000,0,천지타운,2011,연립다세대,23.07~25.07,신규,,0,,126.9112781,37.6152728
2023,11380,은평구,10600,대조동,1,대지,186,12,11,20230620,전세,28.65,23000,0,정익제이원6차,2017,아파트,23.07~25.07,신규,,0,,126.9219454,37.61764972
2023,11380,은평구,10600,대조동,1,대지,59,77,3,20230620,전세,30.21,10000,0,진양그린빌라,1994,연립다세대,23.08~25.08,신규,,0,,126.9239651,37.60850167
2023,11380,은평구,11400,진관동,1,대지,100,2,13,20230620,월세,20.04,500,55,은평뉴타운 신한 헤센스마트,2017,오피스텔,23.07~24.07,신규,,0,0,126.9176904,37.63423864
2023,11380,은평구,10800,역촌동,1,대지,44,2,13,20230620,월세,15.64,3704,5,헤르미온,2020,연립다세대,,,,,,126.9168584,37.60074249
2023,11380,은평구,10700,응암동,1,대지,107,7,4,20230620,전세,51.31,20000,0,양지파크빌,2011,연립다세대,23.08~25.08,신규,,0,,126.9207163,37.59736672
2023,11380,은평구,10700,응암동,1,대지,81,101,4,20230620,전세,77.13,25200,0,지림빌라트,2001,연립다세대,23.06~25.06,갱신,○,25200,,126.9293098,37.60081372
2023,11380,은평구,10200,녹번동,1,대지,83,62,9,20230619,전세,48.18,26000,0,다베로,2019,오피스텔,23.08~25.08,신규,,0,,126.9285296,37.60304197
2023,11380,은평구,10600,대조동,1,대지,212,55,4,20230619,월세,25.04,4000,55,예원펠리체,2017,연립다세대,23.07~25.07,신규,,0,0,126.9199213,37.6156124
2023,11380,은평구,11000,증산동,1,대지,186,23,3,20230619,전세,51.04,20100,0,융덕하트빌,2002,연립다세대,23.07~25.07,갱신,○,20000,,126.9074231,37.58424555
2023,11380,은평구,10300,불광동,1,대지,606,12,3,20230619,전세,41.53,27000,0,더스타힐A,2022,연립다세대,23.06~25.06,신규,,0,,126.9319159,37.61067065
2023,11380,은평구,10700,응암동,1,대지,85,53,2,20230619,전세,68.75,21600,0,엠에스빌,2002,연립다세대,23.07~25.07,갱신,,21500,,126.9254419,37.60210741
2023,11380,은평구,10700,응암동,1,대지,366,6,6,20230619,전세,17.28,15800,0,동인에버빌,2019,오피스텔,23.07~25.07,신규,,0,,126.9185747,37.59126346
2023,11380,은평구,11400,진관동,1,대지,100,3,5,20230619,월세,24.54,3000,55,아이파크 포레스트 게이트,2013,오피스텔,23.06~24.06,신규,,0,0,126.9176904,37.63423864
2023,11380,은평구,10700,응암동,1,대지,88,8,4,20230619,월세,22.58,1000,58,응암아네스트,2014,오피스텔,23.06~24.06,신규,,0,0,126.9221589,37.6014824
2023,11380,은평구,10400,갈현동,1,대지,275,134,2,20230619,전세,40.22,15900,0,(275-134),2012,연립다세대,23.07~25.07,갱신,○,15200,,126.9137143,37.62347877
2023,11380,은평구,10700,응암동,1,대지,91,8,7,20230619,월세,23.04,1000,55,CJ드림시티(91-8),2004,오피스텔,23.07~25.07,신규,,0,0,126.9187331,37.59992216
2023,11380,은평구,10300,불광동,1,대지,238,143,1,20230619,월세,35.28,500,50,(238-143),1993,연립다세대,23.07~25.07,갱신,,500,40,126.931906,37.61700074
2023,11380,은평구,10800,역촌동,1,대지,19,70,2,20230619,전세,59.78,23000,0,태영쉐르빌,2014,연립다세대,23.07~25.07,신규,,0,,126.9201644,37.60671747
2023,11380,은평구,10500,구산동,1,대지,317,23,3,20230619,전세,59.68,20900,0,가온누리빌,2011,연립다세대,23.07~25.06,신규,,0,,126.9065853,37.61587569
2023,11380,은평구,10400,갈현동,1,대지,521,22,5,20230619,전세,35.49,20000,0,하나블루힐스,2015,연립다세대,,신규,,0,,126.9110578,37.6164371
2023,11380,은평구,10700,응암동,1,대지,749,17,-1,20230619,전세,57.35,10000,0,(749-17),1991,연립다세대,23.07~25.07,신규,,0,,126.918821,37.588517
2023,11380,은평구,10400,갈현동,1,대지,517,11,4,20230619,전세,41.48,23500,0,금강블루,2017,연립다세대,23.07~25.02,갱신,,24500,,126.9132264,37.61836302
2023,11380,은평구,10700,응암동,1,대지,81,152,4,20230619,전세,57.63,21000,0,기룡맨션A동,2000,연립다세대,23.07~25.07,갱신,○,21000,,126.9293098,37.60081372
2023,11380,은평구,10800,역촌동,1,대지,5,13,1,20230619,전세,54.59,13000,0,명문빌라,1995,연립다세대,23.08~25.08,신규,,0,,126.9182663,37.60935165
2023,11380,은평구,10300,불광동,1,대지,217,9,13,20230619,전세,84.71,30000,0,삼익(217-9),1992,아파트,23.08~25.08,신규,,0,,126.9318497,37.61996134
2023,11380,은평구,10600,대조동,1,대지,49,38,3,20230619,전세,41.4,18000,0,미주맨션7차(49-38),2010,연립다세대,23.06~25.06,신규,,0,,126.9204514,37.61086232
2023,11380,은평구,10700,응암동,1,대지,227,54,4,20230619,전세,28.01,13000,0,백련산파크타운,2014,연립다세대,23.07~25.07,신규,,0,,126.9244756,37.5949374
2023,11380,은평구,10400,갈현동,1,대지,469,1,14,20230619,전세,56.75,42000,0,호림리슈리안아파트,2022,아파트,23.08~25.08,신규,,0,,126.914532,37.61307628
2023,11380,은평구,10600,대조동,1,대지,192,27,2,20230619,전세,39.29,11025,0,현대아트빌라(192-27),1993,연립다세대,23.08~25.08,갱신,,10500,,126.923243,37.61581199
2023,11380,은평구,10200,녹번동,1,대지,81,17,5,20230618,전세,30.02,18900,0,CS아르체,2017,연립다세대,23.07~25.07,신규,,0,,126.9251101,37.60446039
2023,11380,은평구,10900,신사동,1,대지,29,162,6,20230617,전세,23.22,15200,0,영화빌리지(29-162),2010,연립다세대,23.07~25.07,신규,,0,,126.9118136,37.59809535
2023,11380,은평구,10200,녹번동,1,대지,117,32,1,20230617,전세,46.62,15000,0,녹원빌라트,2000,연립다세대,23.08~25.08,신규,,0,,126.9312151,37.60831273
2023,11380,은평구,10300,불광동,1,대지,484,73,18,20230617,전세,27.02,27000,0,효민아크로뷰,2021,아파트,23.08~25.08,신규,,0,,126.9198702,37.62261661
2023,11380,은평구,10300,불광동,1,대지,244,121,3,20230617,전세,55.35,13000,0,해원가든빌라(244-121),1991,연립다세대,23.07~25.07,,,,,126.9311847,37.61428441
2023,11380,은평구,10700,응암동,1,대지,111,57,4,20230617,월세,23.52,5500,15,대신텔,2003,오피스텔,,,,,,126.9188856,37.59945586
2023,11380,은평구,10300,불광동,1,대지,105,122,6,20230617,전세,26,15900,0,대가트라움,2012,연립다세대,23.06~25.06,갱신,○,16000,,126.9287121,37.62435099
2023,11380,은평구,11400,진관동,1,대지,100,3,15,20230617,월세,24.91,1000,65,아이파크 포레스트 게이트,2013,오피스텔,23.06~24.06,신규,,0,0,126.9176904,37.63423864
2023,11380,은평구,11400,진관동,1,대지,100,5,4,20230617,전세,24.84,12500,0,메이플카운티,2014,오피스텔,23.07~24.07,신규,,0,,126.9176904,37.63423864
2023,11380,은평구,10600,대조동,1,대지,171,50,5,20230617,전세,54.81,21000,0,에덴하우스B동,2004,연립다세대,23.09~25.08,신규,,0,,126.9216233,37.61185164
2023,11380,은평구,10500,구산동,1,대지,178,1,1,20230617,전세,61.29,16500,0,우성맨션,1994,연립다세대,23.08~25.08,신규,,0,,126.9090715,37.60845697
2023,11380,은평구,10600,대조동,1,대지,179,16,10,20230617,전세,29.02,25000,0,북한산포레스트,2021,아파트,23.08~25.08,신규,,0,,126.9209301,37.60891718
2023,11380,은평구,10600,대조동,1,대지,89,3,4,20230617,전세,55.63,24000,0,동인에버빌,2012,연립다세대,,,,,,126.9221287,37.61269852
2023,11380,은평구,10700,응암동,1,대지,751,33,3,20230617,전세,28.15,18100,0,보성리엔빌,2018,연립다세대,23.07~25.07,신규,,0,,126.9183074,37.58712153
2023,11380,은평구,10300,불광동,1,대지,479,51,2,20230617,전세,47.8,16000,0,대광그린빌(479-51),2002,연립다세대,23.08~25.08,갱신,○,16000,,126.9218311,37.62661793
2023,11380,은평구,10200,녹번동,1,대지,98,43,3,20230617,전세,56.13,16000,0,한미아트빌라(98-43),1995,연립다세대,,,,,,126.9279468,37.60580092
2023,11380,은평구,10600,대조동,1,대지,172,75,8,20230617,전세,56.83,35000,0,호림리슈리안,2018,아파트,23.08~25.08,신규,,0,,126.9214811,37.61075009
2023,11380,은평구,10700,응암동,1,대지,599,1,11,20230617,전세,17.94,19000,0,동건타워,2022,오피스텔,23.08~25.08,신규,,0,,126.9159187,37.58925525
2023,11380,은평구,10600,대조동,1,대지,50,22,6,20230617,전세,58.21,26000,0,수성렉스빌(50-22),2010,연립다세대,23.06~25.06,,,,,126.9206841,37.61192744
2023,11380,은평구,10700,응암동,1,대지,589,1,12,20230617,전세,29.94,21600,0,응암연희타워,2018,연립다세대,23.08~25.08,신규,,0,,126.9164434,37.59042124
2023,11380,은평구,10700,응암동,1,대지,159,13,2,20230617,전세,41.72,23800,0,에스클래스(159-13),2014,연립다세대,23.09~25.09,신규,,0,,126.9261264,37.59964074
2023,11380,은평구,10700,응암동,1,대지,197,27,4,20230617,월세,29.91,1000,120,프릭스빌,2022,연립다세대,23.06~24.06,신규,,0,0,126.9221517,37.59786783
2023,11380,은평구,10800,역촌동,1,대지,25,126,5,20230617,전세,39.14,25000,0,경원에이스,2018,연립다세대,23.07~25.07,신규,,0,,126.9207052,37.6057431
2023,11380,은평구,10800,역촌동,1,대지,25,126,2,20230616,전세,29.99,20600,0,경원에이스,2018,연립다세대,23.07~25.07,신규,,0,,126.9207052,37.6057431
2023,11380,은평구,10800,역촌동,1,대지,48,39,3,20230616,전세,28.12,10000,0,금호타운(48-39),2002,연립다세대,,,,,,126.9142753,37.60636844
2023,11380,은평구,10400,갈현동,1,대지,327,24,2,20230616,월세,43.74,10000,13,리보휴먼빌,2004,연립다세대,23.08~25.08,,,,,126.908041,37.61765521
2023,11380,은평구,10900,신사동,1,대지,155,1,7,20230616,전세,56.18,23000,0,신성,1988,아파트,23.07~25.07,신규,,0,,126.9051129,37.58985321
2023,11380,은평구,10200,녹번동,1,대지,280,1,13,20230616,월세,59.87,15000,60,녹번JR아파트,2002,아파트,23.08~25.08,신규,,0,0,126.9379112,37.60007257
2023,11380,은평구,10800,역촌동,1,대지,41,53,8,20230616,전세,29.79,23000,0,파크원,2019,연립다세대,,,,,,126.9204535,37.60213285
2023,11380,은평구,10200,녹번동,1,대지,155,9,3,20230616,전세,73.71,24000,0,에덴하우스A,2007,연립다세대,,,,,,126.9250836,37.60346834
2023,11380,은평구,10300,불광동,1,대지,217,9,13,20230616,전세,84.71,32000,0,삼익(217-9),1992,아파트,23.07~25.07,신규,,0,,126.9318497,37.61996134
2023,11305,강북구,10300,수유동,1,대지,553,61,1,20230623,전세,84.99,30000,0,극동,1992,아파트,,,,,,127.0116159,37.64247189
2023,11305,강북구,10300,수유동,1,대지,543,9,5,20230623,전세,54.03,25000,0,아름빌리지,2012,연립다세대,23.07~25.07,신규,,0,,127.0103085,37.64489348
2023,11305,강북구,10100,미아동,1,대지,791,1657,2,20230622,전세,59.55,17000,0,명작뷰,2017,연립다세대,23.07~25.07,신규,,0,,127.0220062,37.63011802
2023,11305,강북구,10300,수유동,1,대지,292,54,4,20230622,전세,44.9,16000,0,민정빌라,2013,연립다세대,23.06~25.12,갱신,○,16000,,127.0127376,37.64565731
2023,11305,강북구,10200,번동,1,대지,465,7,5,20230620,월세,55.65,6000,30,디에이치씨앤빌,2009,연립다세대,,,,,,127.0307672,37.64241432
